Tweet No || ID from Twitter API || Date || Content
989	||	595056872421490688	||	Mon May 04 05:46:28 EEST 2015	||	RT @sevgi_kazan1: Ohaa 10.000 takipci gonderdi cok tesekkurler http://t.co/BK3zeMnaXT
990	||	788067568846266372	||	Mon Oct 17 20:22:04 EEST 2016	||	RT @ozgunbyrktr: Bence #kürkmantolumadonna yı Bülent Ersoy oynamalı, hem madonna gibi bi diva hem de kürklerden çok iyi anlar..
991	||	641378413446606848	||	Wed Sep 09 01:31:44 EEST 2015	||	Hey siz sahte vatansever ülküçüler bı kadar "erkek" geçiniyorsunuz gidip dağlıcada askeri bırakıp kacan yere gider askerleri alsaydınız
992	||	640734180951883776	||	Mon Sep 07 06:51:47 EEST 2015	||	RT @sultanozcan38: cizre dağlıca ve bizim kıvrandıran 'çaresizliğimiz'i anlatmış >>https://t.co/korJ2BaFaE
993	||	602917216208691200	||	Mon May 25 22:20:40 EEST 2015	||	4 yıldızlı ASLANLAR #şampiyongalatasaray
994	||	701868070172762120	||	Mon Feb 22 22:36:02 EET 2016	||	RT @JeansBiri: Çok çok tebrik ederim be! Adamlık ödülü varsa onuda alırsın! Cansın. @AlaattinCAGIL https://t.co/mme8oDMFl1
995	||	640248589596409856	||	Sat Sep 05 22:42:13 EEST 2015	||	Malatya Uluslararası Film Festivali Onur Ödüllleri’nin Sahipleri Belli Oldu! #MUFF2015 http://t.co/qzsheepO5R http://t.co/Tps2iQwZSl
996	||	638927648085966849	||	Wed Sep 02 07:13:16 EEST 2015	||	Alanya dan Günaydın abi alanya manavgat arası hızlimitini 70 e düşürüldü bu na bişare #Şiddetle
997	||	651850533595148288	||	Wed Oct 07 23:04:12 EEST 2015	||	Mardinin savur ilçesinin bir köyünden bir çocuk çıkacak .gidip dünyada bilim kimya nobel ödülü alacak .helal olsun #AzizSancar
998	||	639562183349682176	||	Fri Sep 04 01:14:41 EEST 2015	||	Yine twitter a sardıysam yine boşlukta hunharca savruluyorumdur.Allah kurtarsın??hala bir ümit var ama halaaa????
999	||	604032636848242688	||	Fri May 29 00:12:57 EEST 2015	||	Başganı aziz,hocası ismail,trübünleri boş olan takımın taraftarlarının sizi şampiyon yaptılar diye zırlaması güzel ironi
1000	||	602935348205850624	||	Mon May 25 23:32:43 EEST 2015	||	4 yerken maçı kapatıp izlemeyen şampiyon olunca "GS" diye bağıran iyi gün taraftarları :dd:dd:d:dd
